day,url,role,expected_sha256,actual_sha256,hash_match,download_ok,parse_ok,rows,duplicate_timestamp_rows,timestamp_unit_source,first_open_utc,last_open_utc,full_day_5m_continuity,error
2022-02-17,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-02-17.zip,NEXT_DAY,,ff136242e15fe85fce02329640bdb7cd6e569eaf91453e69aed79baee32cd8df,NOT_PREDECLARED,True,True,288,0,milliseconds,2022-02-17T00:00:00+00:00,2022-02-17T23:55:00+00:00,True,
2022-02-23,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-02-23.zip,EVENT_DAY,702f9d34373646077ff5eabbea50ae29ef1df68e535db276032e6a83c21e6c6a,702f9d34373646077ff5eabbea50ae29ef1df68e535db276032e6a83c21e6c6a,True,True,True,288,0,milliseconds,2022-02-23T00:00:00+00:00,2022-02-23T23:55:00+00:00,True,
2022-02-24,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-02-24.zip,NEXT_DAY,,648acb61c6c9bec7f7ee00bd5a7be665c01c4fca6df6135d9fb555f01692bb7c,NOT_PREDECLARED,True,True,288,0,milliseconds,2022-02-24T00:00:00+00:00,2022-02-24T23:55:00+00:00,True,
2022-02-27,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-02-27.zip,EVENT_DAY,edfe02f229e0b2b0b57d19cc9ee3d4bf541768df83b7c0579dabe4c3549f459f,edfe02f229e0b2b0b57d19cc9ee3d4bf541768df83b7c0579dabe4c3549f459f,True,True,True,288,0,milliseconds,2022-02-27T00:00:00+00:00,2022-02-27T23:55:00+00:00,True,
2022-02-28,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-02-28.zip,NEXT_DAY,,4c94a4aadd72300130c0e56f4ca872b68517f3d1a5412f5dedc49e5f19e27ab6,NOT_PREDECLARED,True,True,288,0,milliseconds,2022-02-28T00:00:00+00:00,2022-02-28T23:55:00+00:00,True,
2022-03-07,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-03-07.zip,EVENT_DAY,6c9421ef8a4775e7086c110a2d8f84294fc065e74b64df36995849feda37b9ac,6c9421ef8a4775e7086c110a2d8f84294fc065e74b64df36995849feda37b9ac,True,True,True,288,0,milliseconds,2022-03-07T00:00:00+00:00,2022-03-07T23:55:00+00:00,True,
2022-03-08,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-03-08.zip,NEXT_DAY,,545fd958ef92d305599f01df7910b9100e8a0c1b4b712f53ffb282d94a5f5c14,NOT_PREDECLARED,True,True,288,0,milliseconds,2022-03-08T00:00:00+00:00,2022-03-08T23:55:00+00:00,True,
2022-03-31,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-03-31.zip,EVENT_DAY,01846ecb1ae527b5379a5399f3cedce59d0def891d275eb727ac8f8f3546cb06,01846ecb1ae527b5379a5399f3cedce59d0def891d275eb727ac8f8f3546cb06,True,True,True,288,0,milliseconds,2022-03-31T00:00:00+00:00,2022-03-31T23:55:00+00:00,True,
2022-04-01,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-04-01.zip,NEXT_DAY,,28bd14db35e877d5e0e874961f7b8cb0028ce62425ad5792390ff620ba7278c6,NOT_PREDECLARED,True,True,288,0,milliseconds,2022-04-01T00:00:00+00:00,2022-04-01T23:55:00+00:00,True,
2022-04-12,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-04-12.zip,EVENT_DAY,7957fd6b589117f0f182c0aea5f20be21dd31ce70e94de251fd5658dd1644375,7957fd6b589117f0f182c0aea5f20be21dd31ce70e94de251fd5658dd1644375,True,True,True,288,0,milliseconds,2022-04-12T00:00:00+00:00,2022-04-12T23:55:00+00:00,True,
2022-04-13,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-04-13.zip,NEXT_DAY,,7070504b5ef508156ca166956997ba6aed23a997b61ffc7d1c2b676f4de846ee,NOT_PREDECLARED,True,True,288,0,milliseconds,2022-04-13T00:00:00+00:00,2022-04-13T23:55:00+00:00,True,
2022-04-25,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-04-25.zip,EVENT_DAY,e9a0981b6813f20b14ea9d45fea0242ad736155225a74b24e060647cdd330818,e9a0981b6813f20b14ea9d45fea0242ad736155225a74b24e060647cdd330818,True,True,True,288,0,milliseconds,2022-04-25T00:00:00+00:00,2022-04-25T23:55:00+00:00,True,
2022-04-26,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-04-26.zip,NEXT_DAY,,4653f72ff4301b1c05d8592a607989f6997c0ac7103da7d51c4e47efc16edc56,NOT_PREDECLARED,True,True,288,0,milliseconds,2022-04-26T00:00:00+00:00,2022-04-26T23:55:00+00:00,True,
2022-04-29,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-04-29.zip,EVENT_DAY,0d983e72427391d1536f41e4ea6aed7e37aa0534b75b08faaac7c3bd8849e2ae,0d983e72427391d1536f41e4ea6aed7e37aa0534b75b08faaac7c3bd8849e2ae,True,True,True,288,0,milliseconds,2022-04-29T00:00:00+00:00,2022-04-29T23:55:00+00:00,True,
2022-04-30,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-04-30.zip,NEXT_DAY,,22c0ddcf506bb9975011da95a9c6b468e87cd67dd5846701f67b7013b5302501,NOT_PREDECLARED,True,True,288,0,milliseconds,2022-04-30T00:00:00+00:00,2022-04-30T23:55:00+00:00,True,
2022-05-01,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-05-01.zip,EVENT_DAY,7319114861fc2421078bbb732adefc7c9a1e76e115cc5cffaa6c959739041967,7319114861fc2421078bbb732adefc7c9a1e76e115cc5cffaa6c959739041967,True,True,True,288,0,milliseconds,2022-05-01T00:00:00+00:00,2022-05-01T23:55:00+00:00,True,
2022-05-02,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-05-02.zip,NEXT_DAY,,5e662d8c2bbeb47dd2e94a9c3766b41722dc0695d83ba2ce92fee2056e5bb394,NOT_PREDECLARED,True,True,288,0,milliseconds,2022-05-02T00:00:00+00:00,2022-05-02T23:55:00+00:00,True,
2022-05-04,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-05-04.zip,EVENT_DAY,696677a2505886f563ffa1ee5f3488868e08bb8588315de2e9e1e36082200295,696677a2505886f563ffa1ee5f3488868e08bb8588315de2e9e1e36082200295,True,True,True,288,0,milliseconds,2022-05-04T00:00:00+00:00,2022-05-04T23:55:00+00:00,True,
2022-05-05,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-05-05.zip,NEXT_DAY,,33ce81373fbd069b5027eba73e77904fb996be9a27dd6da1609dfb00df82dca4,NOT_PREDECLARED,True,True,288,0,milliseconds,2022-05-05T00:00:00+00:00,2022-05-05T23:55:00+00:00,True,
2022-05-11,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-05-11.zip,EVENT_DAY,ad79d4b0dedf27b394ed8bf80f1ce96e0f7b8238bdc27f5eec825ee89ff9569f,ad79d4b0dedf27b394ed8bf80f1ce96e0f7b8238bdc27f5eec825ee89ff9569f,True,True,True,288,0,milliseconds,2022-05-11T00:00:00+00:00,2022-05-11T23:55:00+00:00,True,
2022-05-12,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-05-12.zip,NEXT_DAY,,a2b7b517f2e3f5a4b6525c3dce9a5ed8ae7cee810448eac5bf57de32b2e19495,NOT_PREDECLARED,True,True,288,0,milliseconds,2022-05-12T00:00:00+00:00,2022-05-12T23:55:00+00:00,True,
2022-05-23,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-05-23.zip,EVENT_DAY,84d74a5c7a372233599aff9f35c5415d36c2d8b96b578703afef76bf3cbde5c4,84d74a5c7a372233599aff9f35c5415d36c2d8b96b578703afef76bf3cbde5c4,True,True,True,288,0,milliseconds,2022-05-23T00:00:00+00:00,2022-05-23T23:55:00+00:00,True,
2022-05-24,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-05-24.zip,NEXT_DAY,,7d1ac031b6fe6008a964420eb45b9526e4525e2223cf16fc3ffb29e46bc70544,NOT_PREDECLARED,True,True,288,0,milliseconds,2022-05-24T00:00:00+00:00,2022-05-24T23:55:00+00:00,True,
2022-06-09,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-06-09.zip,EVENT_DAY,3ffadcf17e35735ee182fed3568516349c41ab1270fe7dfcfbd5d790dc655abd,3ffadcf17e35735ee182fed3568516349c41ab1270fe7dfcfbd5d790dc655abd,True,True,True,288,0,milliseconds,2022-06-09T00:00:00+00:00,2022-06-09T23:55:00+00:00,True,
2022-06-10,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-06-10.zip,EVENT_DAY,011d616172c4a65b3762d5aa273d443a59d72c604af438bf26b698f0b14202f8,011d616172c4a65b3762d5aa273d443a59d72c604af438bf26b698f0b14202f8,True,True,True,288,0,milliseconds,2022-06-10T00:00:00+00:00,2022-06-10T23:55:00+00:00,True,
2022-06-11,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-06-11.zip,NEXT_DAY,,a749f6f6e2c71105468043c02f96de9537a92de4f66845e7a665650958e1ca8f,NOT_PREDECLARED,True,True,288,0,milliseconds,2022-06-11T00:00:00+00:00,2022-06-11T23:55:00+00:00,True,
2022-06-18,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-06-18.zip,EVENT_DAY,3f7c3582040d35076080c78a5443221d1bcc5226b95c62b0090c9a75c8d518be,3f7c3582040d35076080c78a5443221d1bcc5226b95c62b0090c9a75c8d518be,True,True,True,288,0,milliseconds,2022-06-18T00:00:00+00:00,2022-06-18T23:55:00+00:00,True,
2022-06-19,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-06-19.zip,NEXT_DAY,,d3426452b2d6eb2db720b41d3dae7e4e72578d397c44b8415ca9632ed2cbf450,NOT_PREDECLARED,True,True,288,0,milliseconds,2022-06-19T00:00:00+00:00,2022-06-19T23:55:00+00:00,True,
2022-06-21,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2022-06-21.zip,EVENT_DAY,d603e9a7f0cd591ac05b264296d841ca8ea92d8caf9c87b51dc55ee7e5ec13b7,d603e9a7f0cd591ac05b264296d841ca8ea92d8caf9c87b51dc55ee7e5ec13b7,True,True,True,288,0,milliseconds,2022-06-21T00:00:00+00:00,2022-06-21T23:55:00+00:00,True,
